CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,rowguid,ModifiedDate
29577,false,Mr.,Lester,J.,Bowman,Sr.,Metal Processing Company,adventure-works\garrett1,lester0@adventure-works.com,844-555-0112,+CFHIbYlE+nsmSbCpJOTLZXChbtYA9JzdSnd1Qejk5g=,w7ec7iI=,D6567177-9AEC-400B-9097-F3F33124242A,2005-09-01 00:00:00
259,false,Mr.,Lucio,,Iallo,,Highway Bike Shop,adventure-works\shu0,lucio0@adventure-works.com,199-555-0135,YodKwREGttzzQZXSLkjMe6ipm+9hE2yzBmAYNlj3qKM=,7hC00f0=,2C3F7A56-819C-4E83-B791-3CE02366D3CF,2005-08-01 00:00:00
29865,false,Mr.,Lucio,,Iallo,,Highway Bike Shop,adventure-works\shu0,lucio0@adventure-works.com,199-555-0135,YodKwREGttzzQZXSLkjMe6ipm+9hE2yzBmAYNlj3qKM=,7hC00f0=,319FECC0-A652-417F-AF3A-4AA99B2FF8DC,2005-08-01 00:00:00
5,false,Mr.,Lucy,,Harrington,,Metropolitan Sports Supply,adventure-works\shu0,lucy0@adventure-works.com,828-555-0186,KJqV15wsX3PG8TS5GSddp6LFFVdd3CoRftZM/tP0+R4=,cNFKU4w=,83905BDC-6F5E-4F71-B162-C98DA069F38A,2006-09-01 00:00:00
29815,false,Mr.,Lucy,,Harrington,,Metropolitan Sports Supply,adventure-works\shu0,lucy0@adventure-works.com,828-555-0186,KJqV15wsX3PG8TS5GSddp6LFFVdd3CoRftZM/tP0+R4=,cNFKU4w=,83810B74-5BAD-481C-9035-12CD5124F5D5,2006-09-01 00:00:00
696,false,Mr.,Maciej,,Dusza,,Roadway Supplies,adventure-works\shu0,maciej1@adventure-works.com,962-555-0144,v404bp5zCcIyJO+s50eW4MbBxBjjkDQJe5ee5fvwBKI=,pDYvCjw=,A0140DD4-4D10-4091-9D89-95873DAE9BB7,2005-11-01 00:00:00
29728,false,Mr.,Maciej,,Dusza,,Roadway Supplies,adventure-works\shu0,maciej1@adventure-works.com,962-555-0144,v404bp5zCcIyJO+s50eW4MbBxBjjkDQJe5ee5fvwBKI=,pDYvCjw=,E7FB711F-AC12-408A-A6F1-8AF3428DDACB,2005-11-01 00:00:00
190,false,Mr.,Mark,,Lee,,Racing Partners,adventure-works\josé1,mark5@adventure-works.com,371-555-0112,Lk6x4lbbepoCdlNUxLYjn6D3zCWVxEKiK2DwxCURAis=,s7z2FRc=,91154406-0118-4A11-BB1B-366EDFB5C97A,2007-09-01 00:00:00
457,false,Mr.,Mark,B,Erickson,,Retail Sporting Equipment,adventure-works\shu0,mark2@adventure-works.com,962-555-0112,pDvvWVr112kWGzoRmRsd4CgPPnyLtAEQGoYHe7Q65PM=,zYqZHNo=,2E58399C-F9B5-406A-A91A-2D7416E697E4,2006-09-01 00:00:00
29739,false,Mr.,Mark,B,Erickson,,Retail Sporting Equipment,adventure-works\shu0,mark2@adventure-works.com,962-555-0112,pDvvWVr112kWGzoRmRsd4CgPPnyLtAEQGoYHe7Q65PM=,zYqZHNo=,230503E0-1713-45AF-AB88-E424CB7EE88F,2006-09-01 00:00:00
29939,false,Mr.,Mark,,Lee,,Racing Partners,adventure-works\josé1,mark5@adventure-works.com,371-555-0112,Lk6x4lbbepoCdlNUxLYjn6D3zCWVxEKiK2DwxCURAis=,s7z2FRc=,5BA91047-0E9F-40F1-8D9C-2A493FC9343C,2007-09-01 00:00:00
377,false,Mr.,Marlin,M.,Coriell,,Grand Sport Boutique,adventure-works\michael9,marlin0@adventure-works.com,941-555-0155,mWVOfXPZkIFZzQA0Ilekhl49LfhS31vdOtYEmBKSIkk=,FSkdXTM=,F728AB05-7868-493D-BEBA-F4E7DFAFFF31,2006-08-01 00:00:00
29684,false,Mr.,Marlin,M.,Coriell,,Grand Sport Boutique,adventure-works\michael9,marlin0@adventure-works.com,941-555-0155,mWVOfXPZkIFZzQA0Ilekhl49LfhS31vdOtYEmBKSIkk=,FSkdXTM=,E2E14D3C-C100-4541-AD38-9CD1BB8C7B9A,2006-08-01 00:00:00
508,false,Mr.,Martin,J.,Svoboda,IV,Designer Department Stores,adventure-works\jillian0,martin1@adventure-works.com,132-555-0149,Gj5nPqWCRNrWH1xI56lwl7UvDAGPHZp3Z5QwCiKaDTc=,IrlfUfg=,4DA216F0-E0FC-43F1-847B-C0445EBFDA46,2005-07-01 00:00:00
561,false,Mr.,Marvin,N.,Allen,,Mountain Toy Store,adventure-works\jillian0,marvin0@adventure-works.com,447-555-0110,fJ1UEyRel4bt2DuzHtDUPBU44ZALMsfyxQQviNGARf8=,7wNTdi8=,E8C7FF14-1BED-4405-8E3A-B744C8A29CD8,2005-12-01 00:00:00
29508,false,Mr.,Marvin,N.,Allen,,Mountain Toy Store,adventure-works\jillian0,marvin0@adventure-works.com,447-555-0110,fJ1UEyRel4bt2DuzHtDUPBU44ZALMsfyxQQviNGARf8=,7wNTdi8=,273ECF85-4243-4DFF-9286-EE65CEFB404C,2005-12-01 00:00:00
507,false,Mr.,Mary,,Bishop,,Global Sporting Goods,adventure-works\jillian0,mary4@adventure-works.com,176-555-0136,uj7ugYIlt8/EjcQMI8uLQKlKQQ/rSZ167vO7ihbVYo8=,toJKEB0=,2C2F6363-D05A-4ED4-8896-E321413D4FF3,2005-07-01 00:00:00
322,false,Mr.,Matthew,J.,Miller,,Tachometers and Accessories,adventure-works\jae0,matthew5@adventure-works.com,1 (11) 500 555-0176,/hDOTbr9X/E4UE8H6wjOGHYZ6Gb8GDpmutPWgFTXQnc=,eiCRDs8=,1C56E02D-69F4-4C0D-965B-2B7F54AA0A34,2006-09-01 00:00:00
605,false,Mr.,Matthew,J.,Cavallari,,Outstanding Cycles,adventure-works\david8,matthew1@adventure-works.com,695-555-0161,I5oNRDKehZnUlVTunv+30kLR3rM7VyVA2vJyu6CNveI=,beKST+I=,0938B90F-1DC9-4F5E-B37D-3DFF2DBCD276,2007-08-01 00:00:00
620,false,Mr.,Matthew,M.,Hunter,,Tires and Tubes,adventure-works\pamela0,matthew4@adventure-works.com,482-555-0188,K9PXehZSeHlIA1Tb5gEOxe7YmFCX8u6Qlju4nRie0Cg=,fJ1qzBg=,401C7B5F-4FF0-4E29-9102-319CB883C11D,2005-07-01 00:00:00
621,false,Mr.,Matthew,,Hink,,Running and Cycling Gear,adventure-works\david8,matthew3@adventure-works.com,146-555-0176,q9I0z+PgMdt+yPOfNb1pj69QvJ3r8WuMzirXw4mW4BM=,hDyaJt4=,A8ACF94D-2B05-4EF4-96EA-87B3466619C5,2007-09-01 00:00:00
29643,false,Mr.,Matthew,J.,Cavallari,,Outstanding Cycles,adventure-works\david8,matthew1@adventure-works.com,695-555-0161,I5oNRDKehZnUlVTunv+30kLR3rM7VyVA2vJyu6CNveI=,beKST+I=,0396A776-C530-4F99-87DA-FF732F486D85,2007-08-01 00:00:00
29843,false,Mr.,Matthew,,Hink,,Running and Cycling Gear,adventure-works\david8,matthew3@adventure-works.com,146-555-0176,q9I0z+PgMdt+yPOfNb1pj69QvJ3r8WuMzirXw4mW4BM=,hDyaJt4=,F2C13E63-AE28-4A72-B011-D6377449AB90,2007-09-01 00:00:00
30019,false,Mr.,Matthew,J.,Miller,,Tachometers and Accessories,adventure-works\jae0,matthew5@adventure-works.com,1 (11) 500 555-0176,/hDOTbr9X/E4UE8H6wjOGHYZ6Gb8GDpmutPWgFTXQnc=,eiCRDs8=,226D328B-23D4-4215-B9C4-3DA08F2E68DB,2006-09-01 00:00:00
257,false,Mr.,Matthias,,Berndt,,Number 1 Supply,adventure-works\shu0,matthias1@adventure-works.com,384-555-0169,PGmZaBbqtByrVs9jYLcigdjJ5O29jcKmsdbRwANU3WQ=,6Mzfp8w=,A24F5A79-DD85-4EB2-A6A2-6E7026763FF8,2006-08-01 00:00:00
29560,false,Mr.,Matthias,,Berndt,,Number 1 Supply,adventure-works\shu0,matthias1@adventure-works.com,384-555-0169,PGmZaBbqtByrVs9jYLcigdjJ5O29jcKmsdbRwANU3WQ=,6Mzfp8w=,ADD0CC30-6294-45CF-87FB-8E27833FB38C,2006-08-01 00:00:00
354,false,Mr.,Maxwell,J.,Amland,,Serious Cycles,adventure-works\garrett1,maxwell0@adventure-works.com,614-555-0134,8/5CuOyL4qEu4tD2KEd4x1h5OahPfcmZg9L7+F0ATDI=,qoGU2YA=,B65DFD89-49C5-4530-B819-B6E84F3531A6,2005-08-01 00:00:00
29515,false,Mr.,Maxwell,J.,Amland,,Serious Cycles,adventure-works\garrett1,maxwell0@adventure-works.com,614-555-0134,8/5CuOyL4qEu4tD2KEd4x1h5OahPfcmZg9L7+F0ATDI=,qoGU2YA=,BBC286A2-31CF-406B-86A0-584C1C48E171,2005-08-01 00:00:00
330,false,Mr.,Mete,,Goktepe,,The New Bike Store,adventure-works\linda3,mete0@adventure-works.com,637-555-0120,cIKsu790VaU1891IzLoO2agtT2vvaOXkL3puAV90Zro=,7erbA0k=,09480748-3F10-4C0F-9BF1-EBEFAD6540CF,2005-12-01 00:00:00
29788,false,Mr.,Mete,,Goktepe,,The New Bike Store,adventure-works\linda3,mete0@adventure-works.com,637-555-0120,cIKsu790VaU1891IzLoO2agtT2vvaOXkL3puAV90Zro=,7erbA0k=,32D1FAB8-B86B-4C09-8140-E169AF24850C,2005-12-01 00:00:00
77,false,Mr.,Michael,,Brundage,,Mechanical Products Ltd.,adventure-works\shu0,michael13@adventure-works.com,128-555-0148,Ioh5Ss2cXrUAI8DZcSkQ/z92aEmHE0Wxqc6MdggjJQE=,MjQeaAE=,B3F9113C-8FCE-47E1-9F04-38A0C68917C6,2006-08-01 00:00:00
133,false,Mr.,Michael,,Graff,,Commercial Sporting Goods,adventure-works\shu0,michael16@adventure-works.com,132-555-0150,NRM1BXnt0/4EDaPuM5qday+BOZANEisKCyGGQqJxXpY=,ewV5lII=,4F61574B-8353-42EC-825C-87896E6E16A4,2006-09-01 00:00:00
174,false,Mr.,Michael,L.,Bohling,,Toy Manufacturing Inc,adventure-works\garrett1,michael12@adventure-works.com,838-555-0147,OaSaJ/wRTB0DFRe0vMDnhW8BPYsB0r2Stk5dzsBWusI=,G5ADims=,9C4DDEFA-AABD-4A51-AB90-998985FB7D2F,2005-09-01 00:00:00
181,false,Mr.,Michael,J.,Lee,,Family Entertainment Center,adventure-works\pamela0,michael18@adventure-works.com,396-555-0139,A6RveLbS4qIaP/sOesBWwK7KlcShNP0N7DDN2VRWxYk=,vhvGQUE=,3D3D4CD0-7F5D-4BD9-A589-08881095BC5A,2007-08-01 00:00:00
292,false,Mr.,Michael,Greg,Blythe,,Grease and Oil Products Company,adventure-works\jillian0,michael11@adventure-works.com,126-555-0172,5QCj8NIegcVaNIwAHhbulqzIKzgsgpVptbr8vMjvY9Q=,8L4g3I4=,E1E960B9-5A86-475D-80FE-B64191AEB1DA,2005-07-01 00:00:00
456,false,Mr.,Michael,,Galos,,Riding Excursions,adventure-works\linda3,michael15@adventure-works.com,912-555-0149,Wwwn13Huxc1/wSvPmlYH5pXoqz1XUDSzAdavDQcyTKk=,x+UpoXE=,71FCE014-2BD7-4072-A163-B67CF0217325,2006-01-01 00:00:00
493,false,Mr.,Michael,,Sullivan,,Valley Bicycle Distributors,adventure-works\shu0,michael24@adventure-works.com,323-555-0113,zeK7weuXbh2aNM2MR5WVlOvwCXgMuHuiecTgufohN+Y=,ic4F61g=,B143978A-3FC9-4077-A70A-DB4DFACEDC79,2006-11-01 00:00:00
647,false,Mr.,Michael,,Vanderhyde,,Solid Bike Parts,adventure-works\jillian0,michael25@adventure-works.com,918-555-0141,/upSM1yXqGCA1vtYL9IB/NcKFrE3cg7HvqSYGTsQprM=,uXetzTc=,F36E88F4-27E1-4636-9BD4-24DAF44C4141,2005-09-01 00:00:00
29570,false,Mr.,Michael,Greg,Blythe,,Grease and Oil Products Company,adventure-works\jillian0,michael11@adventure-works.com,126-555-0172,5QCj8NIegcVaNIwAHhbulqzIKzgsgpVptbr8vMjvY9Q=,8L4g3I4=,CE40D69C-5141-4B37-921F-749C22722B9F,2005-07-01 00:00:00
29598,false,Mr.,Michael,,Brundage,,Mechanical Products Ltd.,adventure-works\shu0,michael13@adventure-works.com,128-555-0148,Ioh5Ss2cXrUAI8DZcSkQ/z92aEmHE0Wxqc6MdggjJQE=,MjQeaAE=,5411839C-DAA1-4827-A995-1856C8217DE2,2006-08-01 00:00:00
29768,false,Mr.,Michael,,Galos,,Riding Excursions,adventure-works\linda3,michael15@adventure-works.com,912-555-0149,Wwwn13Huxc1/wSvPmlYH5pXoqz1XUDSzAdavDQcyTKk=,x+UpoXE=,C5614F21-602E-49E6-9021-B405BE529B46,2006-01-01 00:00:00
29793,false,Mr.,Michael,,Graff,,Commercial Sporting Goods,adventure-works\shu0,michael16@adventure-works.com,132-555-0150,NRM1BXnt0/4EDaPuM5qday+BOZANEisKCyGGQqJxXpY=,ewV5lII=,07BEBA09-2CEB-434B-A9A5-EB864C0E88D2,2006-09-01 00:00:00
29936,false,Mr.,Michael,J.,Lee,,Family Entertainment Center,adventure-works\pamela0,michael18@adventure-works.com,396-555-0139,A6RveLbS4qIaP/sOesBWwK7KlcShNP0N7DDN2VRWxYk=,vhvGQUE=,91C863DB-F3F6-4EB6-B0F7-0A3EEF38E71B,2007-08-01 00:00:00
30047,false,Mr.,Michael,,Sullivan,,Valley Bicycle Distributors,adventure-works\shu0,michael24@adventure-works.com,323-555-0113,zeK7weuXbh2aNM2MR5WVlOvwCXgMuHuiecTgufohN+Y=,ic4F61g=,BE9B7B8E-80AC-4DDD-A35B-4D70E3631AA2,2006-11-01 00:00:00
30106,false,Mr.,Michael,,Vanderhyde,,Solid Bike Parts,adventure-works\jillian0,michael25@adventure-works.com,918-555-0141,/upSM1yXqGCA1vtYL9IB/NcKFrE3cg7HvqSYGTsQprM=,uXetzTc=,CA0D950A-A3FE-41C6-9B1A-125A5002DAFA,2005-09-01 00:00:00
276,false,Mr.,Michael John,R.,Troyer,,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175,Gdklarx2tW1EtZEyrAUEIhhguzrFKVS4Bh3BdAsGngk=,HUE+JKI=,09E2CB2A-B0CA-4376-ABE7-E9240EAD2C16,2007-09-01 00:00:00
30089,false,Mr.,Michael John,R.,Troyer,,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175,Gdklarx2tW1EtZEyrAUEIhhguzrFKVS4Bh3BdAsGngk=,HUE+JKI=,8D6AF1E8-5082-4E5C-9F15-DFD04E64FD95,2007-09-01 00:00:00
474,false,Mr.,Mihail,,Frintu,,Retail Cycle Shop,adventure-works\linda3,mihail1@adventure-works.com,777-555-0163,0drckP/Xt0FMU29UWCYFp/wxtTBNd5PxmzaxMM5VKYc=,hxyAApA=,9437F421-4E1A-4223-8D41-B3008BC7BBC9,2006-09-01 00:00:00
29763,false,Mr.,Mihail,,Frintu,,Retail Cycle Shop,adventure-works\linda3,mihail1@adventure-works.com,777-555-0163,0drckP/Xt0FMU29UWCYFp/wxtTBNd5PxmzaxMM5VKYc=,hxyAApA=,4611605F-4D45-4DD1-80FD-B418FE4AF0BA,2006-09-01 00:00:00
390,false,Mr.,Mike,M.,Taylor,,Plastic Parts Company,adventure-works\garrett1,mike6@adventure-works.com,204-555-0189,3/sdWTV1ScxayLuSf0nc6Wbyci2VcabsIBhV/KlQyZ0=,abgBRtE=,D6AB0687-0DB2-460B-A4D2-34AAD4EC9F3D,2005-11-01 00:00:00
624,false,Mr.,Mike,,Hines,,First Cycle Store,adventure-works\shu0,mike3@adventure-works.com,454-555-0160,gna2fhtLmKi5ZKr50RuPJEI5Vh/osfQgFxhjmQs0XpI=,wt1HllQ=,EB4B75A2-CA46-4B7D-BCBB-EAA8D41E8659,2005-09-01 00:00:00
29842,false,Mr.,Mike,,Hines,,First Cycle Store,adventure-works\shu0,mike3@adventure-works.com,454-555-0160,gna2fhtLmKi5ZKr50RuPJEI5Vh/osfQgFxhjmQs0XpI=,wt1HllQ=,5D6433E4-A1A5-43EB-9056-78F234C9150E,2005-09-01 00:00:00
30058,false,Mr.,Mike,M.,Taylor,,Plastic Parts Company,adventure-works\garrett1,mike6@adventure-works.com,204-555-0189,3/sdWTV1ScxayLuSf0nc6Wbyci2VcabsIBhV/KlQyZ0=,abgBRtE=,0C873F42-B527-4A71-A793-5B20F566E1D0,2005-11-01 00:00:00
79,false,Mr.,Mitch,,Kennedy,,Reasonable Bicycle Sales,adventure-works\shu0,mitch0@adventure-works.com,996-555-0192,Re4KikAJLZeLX+pM2Bw7HZNkd5Yyd/vrGB7WhjbYmCo=,lGI5cA0=,010D8AA6-CEBA-4097-9E67-3B2A9674FD5F,2006-08-01 00:00:00
29924,false,Mr.,Mitch,,Kennedy,,Reasonable Bicycle Sales,adventure-works\shu0,mitch0@adventure-works.com,996-555-0192,Re4KikAJLZeLX+pM2Bw7HZNkd5Yyd/vrGB7WhjbYmCo=,lGI5cA0=,E2EE9816-381F-400F-905A-59DCB42BE29B,2006-08-01 00:00:00
660,false,Mr.,Nieves,J.,Vargas,II,Exhilarating Cycles,adventure-works\michael9,nieves0@adventure-works.com,371-555-0184,dG3/Y2fWXOAgE37z4Vj0K7ejAxDbv9M902ByQTjdng4=,/PSiwRg=,9B35A7E0-C72F-4C28-9EF9-9A8124DF7215,2006-07-01 00:00:00
30109,false,Mr.,Nieves,J.,Vargas,II,Exhilarating Cycles,adventure-works\michael9,nieves0@adventure-works.com,371-555-0184,dG3/Y2fWXOAgE37z4Vj0K7ejAxDbv9M902ByQTjdng4=,/PSiwRg=,71F5E3BB-78BD-426F-B75A-EEB76DC21473,2006-07-01 00:00:00
1,false,Mr.,Orlando,N.,Gee,,A Bike Store,adventure-works\pamela0,orlando0@adventure-works.com,245-555-0173,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,1KjXYs4=,3F5AE95E-B87D-4AED-95B4-C3797AFCB74F,2005-08-01 00:00:00
29773,false,Mr.,Orlando,N.,Gee,,A Bike Store,adventure-works\pamela0,orlando0@adventure-works.com,245-555-0173,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,1KjXYs4=,B956A64D-040C-4230-AC9B-B927F7DD1BA7,2005-08-01 00:00:00
348,false,Mr.,Oscar,L.,Alpuerto,,Bold Bike Accessories,adventure-works\linda3,oscar0@adventure-works.com,855-555-0174,P1Osji8Ez9uYQCzuZXjnutazXvhAlWDRLjCcTcJb/Ug=,CGYtmQ4=,BA20E529-555E-4D2C-83F0-DCBA833230AF,2005-08-01 00:00:00
29511,false,Mr.,Oscar,L.,Alpuerto,,Bold Bike Accessories,adventure-works\linda3,oscar0@adventure-works.com,855-555-0174,P1Osji8Ez9uYQCzuZXjnutazXvhAlWDRLjCcTcJb/Ug=,CGYtmQ4=,B812BC01-6796-4B5A-9D7C-C8E7C6057799,2005-08-01 00:00:00
120,false,Mr.,Pat,,Coleman,,Machines & Cycles Store,adventure-works\garrett1,pat2@adventure-works.com,292-555-0128,61UcbVZnGT5eqxs0oFMv4JyipeaQCUZgUZkPgtVNBDo=,7+I+4k4=,25863C18-4C9A-4BC9-BE0D-95F4CF67BF7D,2007-07-01 00:00:00
588,false,Mr.,Pat,A.,Chambers,,General Cycle Storehouse,adventure-works\garrett1,pat1@adventure-works.com,127-555-0124,cTcQEsZdQPvGLuu5iDRwrqp4fM6oBxNFi+X7anqqPzA=,bvb6hus=,41DDDC8E-86E3-4073-9868-25DCF32918B3,2005-09-01 00:00:00
29649,false,Mr.,Pat,A.,Chambers,,General Cycle Storehouse,adventure-works\garrett1,pat1@adventure-works.com,127-555-0124,cTcQEsZdQPvGLuu5iDRwrqp4fM6oBxNFi+X7anqqPzA=,bvb6hus=,895CED36-42B7-44E8-A1E4-81AE5F721A37,2005-09-01 00:00:00
29671,false,Mr.,Pat,,Coleman,,Machines & Cycles Store,adventure-works\garrett1,pat2@adventure-works.com,292-555-0128,61UcbVZnGT5eqxs0oFMv4JyipeaQCUZgUZkPgtVNBDo=,7+I+4k4=,1D66E73C-E136-417F-AF0B-AC224D8A7AA3,2007-07-01 00:00:00
468,false,Mr.,Paul,J.,Fulton,,Blue Bicycle Company,adventure-works\michael9,paul3@adventure-works.com,492-555-0146,kdhlX1CwoRb+G+IbaNr94q5wH+aDau5he+dsV5sbuXw=,HfBhcWQ=,ED1FF0E0-836D-42B3-A9DC-F8FAAF32ADBA,2006-08-01 00:00:00
560,false,Mr.,Paul,L.,Alcorn,,Major Sport Suppliers,adventure-works\david8,paul2@adventure-works.com,331-555-0162,UxlXfO/0JyTpelLFzbqFj9Ie1Rv1OJKPd6Cnm1itSsU=,IZ5yIjI=,B4402FBC-ADE6-41E7-BAEF-11BF1157F658,2007-07-01 00:00:00
29502,false,Mr.,Paul,L.,Alcorn,,Major Sport Suppliers,adventure-works\david8,paul2@adventure-works.com,331-555-0162,UxlXfO/0JyTpelLFzbqFj9Ie1Rv1OJKPd6Cnm1itSsU=,IZ5yIjI=,F193D485-3A5A-415A-9D3E-4A5DB8B4A2A0,2007-07-01 00:00:00
29765,false,Mr.,Paul,J.,Fulton,,Blue Bicycle Company,adventure-works\michael9,paul3@adventure-works.com,492-555-0146,kdhlX1CwoRb+G+IbaNr94q5wH+aDau5he+dsV5sbuXw=,HfBhcWQ=,97C380B3-7CCF-4E10-8D3F-2F0734C9AB0A,2006-08-01 00:00:00
130,false,Mr.,Paulo,H.,Lisboa,,Elite Bikes,adventure-works\jillian0,paulo0@adventure-works.com,380-555-0116,MO2kc8uiSARHp+gxFShJchORmBfhfAz+NC31TDVciS8=,QXbFwBQ=,606ECDC2-6443-4E4B-897F-32D4C17AB894,2006-09-01 00:00:00
29954,false,Mr.,Paulo,H.,Lisboa,,Elite Bikes,adventure-works\jillian0,paulo0@adventure-works.com,380-555-0116,MO2kc8uiSARHp+gxFShJchORmBfhfAz+NC31TDVciS8=,QXbFwBQ=,D0E449EF-513F-4264-B2A6-25D67CADFEB6,2006-09-01 00:00:00
198,false,Mr.,Payton,P.,Benson,,Field Trip Inc,adventure-works\michael9,payton0@adventure-works.com,528-555-0183,FnBp23EtjoS2hj7nCcr9a76vZjNvQ+/WT/5vyYyKG5o=,TYGH50Q=,B17DE285-DF9A-487B-8773-75844A101CD0,2005-11-01 00:00:00
29554,false,Mr.,Payton,P.,Benson,,Field Trip Inc,adventure-works\michael9,payton0@adventure-works.com,528-555-0183,FnBp23EtjoS2hj7nCcr9a76vZjNvQ+/WT/5vyYyKG5o=,TYGH50Q=,3A972EED-6DB6-47EC-963C-C52C7E256B82,2005-11-01 00:00:00
186,false,Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,UVTWGfYZBU+ZmXLqhvqZFDwYXdtX14O87KHOHN36XDc=,pI/k4Qw=,48D3E26E-C051-4B24-A37F-A88F5294F25F,2007-09-01 00:00:00
29653,false,Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,UVTWGfYZBU+ZmXLqhvqZFDwYXdtX14O87KHOHN36XDc=,pI/k4Qw=,16FFB394-535A-428D-AA61-96863A7AC191,2007-09-01 00:00:00
58,false,Mr.,Peter,,Kurniawan,,Largest Bike Store,adventure-works\jillian0,peter4@adventure-works.com,436-555-0160,el1s9e+hWeb+79bwrhU+hxHEyJN+j6tR8vWyKJDZmTs=,QgzjTPU=,E324FEE8-1EE7-4B96-854E-CFDA7B0CBBC8,2005-11-01 00:00:00
400,false,Mr.,Peter,,Houston,,Local Sales and Rental,adventure-works\jillian0,peter3@adventure-works.com,632-555-0171,NmON5fxy8YJbaxIrc6lSHicKQ9t/hBGfB1lwcWOr+xc=,Q5WaAeA=,40984282-13F9-4B14-90B3-E7A17180195D,2007-09-01 00:00:00
29854,false,Mr.,Peter,,Houston,,Local Sales and Rental,adventure-works\jillian0,peter3@adventure-works.com,632-555-0171,NmON5fxy8YJbaxIrc6lSHicKQ9t/hBGfB1lwcWOr+xc=,Q5WaAeA=,08719008-3F75-4722-A65D-B179B6B1DC15,2007-09-01 00:00:00
29930,false,Mr.,Peter,,Kurniawan,,Largest Bike Store,adventure-works\jillian0,peter4@adventure-works.com,436-555-0160,el1s9e+hWeb+79bwrhU+hxHEyJN+j6tR8vWyKJDZmTs=,QgzjTPU=,5DEF9D3E-0485-4CBE-9EC1-E5B1F01B3003,2005-11-01 00:00:00
93,false,Mr.,Prashanth,,Desai,,Stationary Bikes and Stands,adventure-works\jillian0,prashanth0@adventure-works.com,138-555-0156,AT0SeSL9gTlDL0/MHFMEy5GrEjR12DBF5ag/cyHZpJY=,l32Vf08=,249B42C2-8EAE-49F1-A560-A90837748654,2005-09-01 00:00:00
29708,false,Mr.,Prashanth,,Desai,,Stationary Bikes and Stands,adventure-works\jillian0,prashanth0@adventure-works.com,138-555-0156,AT0SeSL9gTlDL0/MHFMEy5GrEjR12DBF5ag/cyHZpJY=,l32Vf08=,633E70BB-508F-45A9-9E1B-94AFD9513A01,2005-09-01 00:00:00
543,false,Mr.,R. Morgan,L.,Mendoza,,Friendly Neighborhood Bikes,adventure-works\jillian0,rmorgan0@adventure-works.com,963-555-0146,SDOw6y7IRVh0ifbtO1Ue2Fb8cig2n0DkW+K3kmjQ/Xc=,K0sYx+Y=,C26F1F97-AF69-4F04-90EB-CAD58466F730,2007-06-01 00:00:00
30008,false,Mr.,R. Morgan,L.,Mendoza,,Friendly Neighborhood Bikes,adventure-works\jillian0,rmorgan0@adventure-works.com,963-555-0146,SDOw6y7IRVh0ifbtO1Ue2Fb8cig2n0DkW+K3kmjQ/Xc=,K0sYx+Y=,1E4996B9-004D-48AF-AB2E-F34064DDB2E1,2007-06-01 00:00:00
340,false,Mr.,Raja,D.,Venugopal,,Nearby Cycle Shop,adventure-works\jae0,raja0@adventure-works.com,1 (11) 500 555-0195,lx5a4+AFGzH6mzjz6hpiR9scxbYGX8OcqFpv/cI6yFs=,hSwmBWk=,191FE023-2354-4FBB-88D7-B57ADC3428D8,2006-09-01 00:00:00
30113,false,Mr.,Raja,D.,Venugopal,,Nearby Cycle Shop,adventure-works\jae0,raja0@adventure-works.com,1 (11) 500 555-0195,lx5a4+AFGzH6mzjz6hpiR9scxbYGX8OcqFpv/cI6yFs=,hSwmBWk=,84975C44-DC82-49D3-BFC4-8F31B4C8E994,2006-09-01 00:00:00
165,false,Mr.,Randall,,Boseman,,Third Bike Store,adventure-works\jillian0,randall0@adventure-works.com,383-555-0117,UsXZ9ElCaZBo0YED9A2khFNGjNK+8yHdxnraI+OHsZ8=,oMeb83g=,3CDBD3EA-DA78-4F9A-8EEC-8DA4C050C817,2006-09-01 00:00:00
29574,false,Mr.,Randall,,Boseman,,Third Bike Store,adventure-works\jillian0,randall0@adventure-works.com,383-555-0117,UsXZ9ElCaZBo0YED9A2khFNGjNK+8yHdxnraI+OHsZ8=,oMeb83g=,B4A76396-2351-4B5B-8FEE-18F97D6FE030,2006-09-01 00:00:00
346,false,Mr.,Ranjit,Rudra,Varkey Chudukatil,,Great Bicycle Supply,adventure-works\jillian0,ranjit1@adventure-works.com,810-555-0160,VTpXtJAiSxeJraHh5mkwwAsGYMllZYzsOBpb2cu8rrQ=,FNe76Vk=,B3E143FD-F617-401E-AAD9-C50BC280ED18,2005-08-01 00:00:00
